zip;ruca;state
72031;10.0;Arkansas
72032;4.2;Arkansas
72033;4.2;Arkansas
72034;4.2;Arkansas
72035;4.2;Arkansas
72036;10.0;Arkansas
72037;2.0;Arkansas
72038;8.0;Arkansas
72039;5.0;Arkansas
72040;10.4;Arkansas
72041;10.6;Arkansas
72042;7.0;Arkansas
72043;7.0;Arkansas
72044;10.6;Arkansas
72045;2.0;Arkansas
72046;2.0;Arkansas
72047;5.2;Arkansas
72048;8.0;Arkansas
72051;10.0;Arkansas
72052;5.0;Arkansas
72053;1.0;Arkansas
72055;10.6;Arkansas
72057;2.0;Arkansas
72058;5.2;Arkansas
72059;10.0;Arkansas
72060;5.0;Arkansas
72061;5.2;Arkansas
72063;8.4;Arkansas
72064;10.6;Arkansas
72065;2.0;Arkansas
72066;10.4;Arkansas
72067;10.6;Arkansas
72068;5.0;Arkansas
72069;10.6;Arkansas
72070;2.0;Arkansas
72072;10.4;Arkansas
72073;8.0;Arkansas
72074;10.0;Arkansas
72075;7.0;Arkansas
72076;1.0;Arkansas
72078;1.0;Arkansas
72079;2.0;Arkansas
72080;8.4;Arkansas
72081;5.0;Arkansas
72082;5.0;Arkansas
72083;2.0;Arkansas
72084;3.0;Arkansas
72085;4.0;Arkansas
72086;2.0;Arkansas
72087;1.0;Arkansas
72088;10.0;Arkansas
72089;1.0;Arkansas
72099;1.0;Arkansas
72101;10.0;Arkansas
72102;2.0;Arkansas
72103;1.0;Arkansas
72104;7.3;Arkansas
72105;9.1;Arkansas
72106;5.1;Arkansas
72107;6.0;Arkansas
72108;7.0;Arkansas
72110;7.4;Arkansas
72111;5.2;Arkansas
72112;7.0;Arkansas
72113;2.0;Arkansas
72114;1.0;Arkansas
72115;1.0;Arkansas
72116;1.0;Arkansas
72117;1.0;Arkansas
72118;1.0;Arkansas
72119;1.0;Arkansas
72120;1.0;Arkansas
72121;5.0;Arkansas
72122;2.0;Arkansas
72123;10.0;Arkansas
72124;1.0;Arkansas
72125;10.4;Arkansas
72126;10.1;Arkansas
72127;6.0;Arkansas
72128;3.0;Arkansas
72129;3.0;Arkansas
72130;10.6;Arkansas
72131;9.0;Arkansas
72132;2.0;Arkansas
72133;3.0;Arkansas
72134;10.6;Arkansas
72135;2.0;Arkansas
72136;2.0;Arkansas
72137;5.0;Arkansas
72139;5.0;Arkansas
72140;8.0;Arkansas
72141;10.5;Arkansas
72142;2.0;Arkansas
72143;4.0;Arkansas
72145;4.0;Arkansas
72149;4.0;Arkansas
72150;2.0;Arkansas
72152;3.0;Arkansas
72153;10.0;Arkansas
72156;8.4;Arkansas
72157;8.4;Arkansas
72158;1.0;Arkansas
72160;7.0;Arkansas
72164;1.0;Arkansas
72165;5.0;Arkansas
72166;10.6;Arkansas
72167;2.0;Arkansas
72168;10.4;Arkansas
72169;7.0;Arkansas
72170;10.6;Arkansas
72173;5.1;Arkansas
72175;3.0;Arkansas
72176;2.0;Arkansas
72178;4.0;Arkansas
72179;8.0;Arkansas
72180;2.0;Arkansas
72181;5.2;Arkansas
72182;10.4;Arkansas
72183;1.0;Arkansas
72189;10.0;Arkansas
72190;1.0;Arkansas
72198;1.0;Arkansas
72199;1.0;Arkansas
72201;1.0;Arkansas
72202;1.0;Arkansas
72203;1.0;Arkansas
72204;1.0;Arkansas
72205;1.0;Arkansas
72206;1.0;Arkansas
72207;1.0;Arkansas
72209;1.0;Arkansas
72210;1.0;Arkansas
72211;1.0;Arkansas
72212;1.0;Arkansas
72214;1.0;Arkansas
72215;1.0;Arkansas
72216;1.0;Arkansas
72217;1.0;Arkansas
72219;1.0;Arkansas
72221;1.0;Arkansas
72222;1.0;Arkansas
72223;1.0;Arkansas
72225;1.0;Arkansas
72227;1.0;Arkansas
72231;1.0;Arkansas
72260;1.0;Arkansas
72295;1.0;Arkansas
72301;1.0;Arkansas
72303;1.0;Arkansas
72310;5.0;Arkansas
72311;8.0;Arkansas
72312;5.0;Arkansas
72313;10.6;Arkansas
72315;4.0;Arkansas
72316;4.0;Arkansas
72319;4.0;Arkansas
72320;8.0;Arkansas
72321;5.0;Arkansas
72322;5.0;Arkansas
72324;8.0;Arkansas
72325;1.0;Arkansas
72326;5.0;Arkansas
72327;2.0;Arkansas
72328;5.0;Arkansas
72329;10.6;Arkansas
72330;10.6;Arkansas
72331;2.0;Arkansas
72332;1.0;Arkansas
72333;5.0;Arkansas
72335;4.0;Arkansas
72336;4.0;Arkansas
72338;10.6;Arkansas
72339;1.0;Arkansas
72340;5.0;Arkansas
72341;8.0;Arkansas
72342;4.0;Arkansas
72346;2.0;Arkansas
72347;10.6;Arkansas
72348;2.0;Arkansas
72350;10.6;Arkansas
72351;10.6;Arkansas
72352;5.0;Arkansas
72353;5.0;Arkansas
72354;9.0;Arkansas
72355;5.0;Arkansas
72358;7.4;Arkansas
72359;4.0;Arkansas
72360;7.0;Arkansas
72364;1.0;Arkansas
72365;7.3;Arkansas
72366;5.0;Arkansas
72367;5.0;Arkansas
72368;9.0;Arkansas
72369;5.0;Arkansas
72370;7.4;Arkansas
72372;5.0;Arkansas
72373;2.0;Arkansas
72374;5.0;Arkansas
72376;1.0;Arkansas
72377;7.3;Arkansas
72379;10.6;Arkansas
72383;5.0;Arkansas
72384;1.0;Arkansas
72386;9.0;Arkansas
72387;7.4;Arkansas
72389;5.0;Arkansas
72390;4.0;Arkansas
72391;7.4;Arkansas
72392;5.0;Arkansas
72394;2.0;Arkansas
72395;10.6;Arkansas
72396;7.4;Arkansas
72401;1.0;Arkansas
72402;1.0;Arkansas
72403;1.0;Arkansas
72404;1.0;Arkansas
72410;3.0;Arkansas
72411;2.0;Arkansas
72412;5.0;Arkansas
72413;8.0;Arkansas
72414;2.0;Arkansas
72415;9.0;Arkansas
72416;2.0;Arkansas
72417;2.0;Arkansas
72419;2.0;Arkansas
72421;2.0;Arkansas
72422;7.0;Arkansas
72424;8.0;Arkansas
72425;5.0;Arkansas
72426;5.0;Arkansas
72427;2.0;Arkansas
72428;7.4;Arkansas
72429;10.4;Arkansas
72430;8.0;Arkansas
72431;7.0;Arkansas
72432;2.0;Arkansas
72433;7.3;Arkansas
72434;9.0;Arkansas
72435;8.0;Arkansas
72436;5.0;Arkansas
72437;2.0;Arkansas
72438;7.4;Arkansas
72439;1.0;Arkansas
72440;10.6;Arkansas
72441;9.2;Arkansas
72442;7.4;Arkansas
72443;5.0;Arkansas
72444;8.0;Arkansas
72445;3.0;Arkansas
72447;2.0;Arkansas
72449;8.0;Arkansas
72450;4.0;Arkansas
72451;4.0;Arkansas
72453;8.0;Arkansas
72454;7.0;Arkansas
72455;7.0;Arkansas
72456;9.2;Arkansas
72457;10.3;Arkansas
72458;9.0;Arkansas
72459;9.0;Arkansas
72460;8.0;Arkansas
72461;10.5;Arkansas
72462;8.0;Arkansas
72464;8.0;Arkansas
72465;3.0;Arkansas
72466;10.6;Arkansas
72467;2.0;Arkansas
72469;10.6;Arkansas
72470;8.0;Arkansas
72471;8.0;Arkansas
72472;7.3;Arkansas
72473;8.0;Arkansas
72474;4.0;Arkansas
72475;10.4;Arkansas
72476;7.3;Arkansas
72478;8.0;Arkansas
72479;10.4;Arkansas
72482;9.0;Arkansas
72501;4.0;Arkansas
72503;4.0;Arkansas
72512;10.0;Arkansas
72513;10.6;Arkansas
72515;10.5;Arkansas
72517;10.0;Arkansas
72519;10.5;Arkansas
72520;10.0;Arkansas
72521;10.2;Arkansas
72522;5.0;Arkansas
72523;8.0;Arkansas
72524;5.0;Arkansas
72525;7.0;Arkansas
72526;5.0;Arkansas
72527;5.0;Arkansas
72528;10.5;Arkansas
72529;7.0;Arkansas
72530;10.6;Arkansas
72531;10.5;Arkansas
72532;10.2;Arkansas
72533;10.0;Arkansas
72534;5.0;Arkansas
72536;10.0;Arkansas
72537;5.0;Arkansas
72538;10.5;Arkansas
72539;10.0;Arkansas
72540;10.0;Arkansas
72542;7.0;Arkansas
72543;7.0;Arkansas
72544;5.0;Arkansas
72545;7.0;Arkansas
72546;8.0;Arkansas
72550;5.0;Arkansas
72553;5.0;Arkansas
72554;10.0;Arkansas
72555;10.0;Arkansas
72556;10.0;Arkansas
72560;10.0;Arkansas
72561;10.0;Arkansas
72562;5.0;Arkansas
72564;5.0;Arkansas
72565;10.0;Arkansas
72566;10.5;Arkansas
72567;10.0;Arkansas
72568;5.0;Arkansas
72569;10.2;Arkansas
72571;5.0;Arkansas
72572;10.6;Arkansas
72573;10.0;Arkansas
72575;4.0;Arkansas
72576;10.5;Arkansas
72577;10.2;Arkansas
72578;10.5;Arkansas
72579;5.0;Arkansas
72581;10.6;Arkansas
72583;10.5;Arkansas
72584;10.0;Arkansas
72585;10.0;Arkansas
72587;10.0;Arkansas
72601;5.0;Arkansas
72602;5.0;Arkansas
72611;5.0;Arkansas
72613;10.0;Arkansas
72615;5.0;Arkansas
72616;7.0;Arkansas
72617;5.0;Arkansas
72619;10.5;Arkansas
72623;5.0;Arkansas
72624;5.0;Arkansas
72626;5.0;Arkansas
72628;10.5;Arkansas
72629;10.0;Arkansas
72630;5.0;Arkansas
72631;10.0;Arkansas
72632;10.0;Arkansas
72633;5.0;Arkansas
72634;10.5;Arkansas
72635;5.0;Arkansas
72636;6.0;Arkansas
72638;7.0;Arkansas
72639;10.0;Arkansas
72640;5.0;Arkansas
72641;5.0;Arkansas
72642;5.0;Arkansas
72644;5.0;Arkansas
72645;10.0;Arkansas
72648;5.0;Arkansas
72650;10.0;Arkansas
72651;5.0;Arkansas
72653;4.0;Arkansas
72654;4.0;Arkansas
72655;10.5;Arkansas
72657;10.0;Arkansas
72658;5.0;Arkansas
72659;5.0;Arkansas
72660;8.0;Arkansas
72661;10.5;Arkansas
72662;5.0;Arkansas
72663;10.0;Arkansas
72666;10.5;Arkansas
72668;10.5;Arkansas
72669;6.0;Arkansas
72670;5.0;Arkansas
72672;10.5;Arkansas
72675;6.0;Arkansas
72677;10.5;Arkansas
72679;5.0;Arkansas
72680;10.0;Arkansas
72682;10.0;Arkansas
72683;10.5;Arkansas
72685;5.0;Arkansas
72686;6.0;Arkansas
72687;10.5;Arkansas
72701;1.0;Arkansas
72702;1.0;Arkansas
72703;1.0;Arkansas
72704;1.0;Arkansas
72711;1.0;Arkansas
72712;1.0;Arkansas
72714;2.0;Arkansas
72715;2.0;Arkansas
72716;1.0;Arkansas
72717;2.0;Arkansas
72718;1.0;Arkansas
72719;2.0;Arkansas
72721;2.0;Arkansas
72722;2.0;Arkansas
72727;1.0;Arkansas
72728;1.0;Arkansas
72729;2.0;Arkansas
72730;1.0;Arkansas
72732;2.0;Arkansas
72733;2.0;Arkansas
72734;4.2;Arkansas
72735;1.0;Arkansas
72736;2.0;Arkansas
72737;1.0;Arkansas
72738;2.0;Arkansas
72739;2.0;Arkansas
72740;10.2;Arkansas
72741;1.0;Arkansas
72742;10.0;Arkansas
72744;2.0;Arkansas
72745;1.0;Arkansas
72747;2.0;Arkansas
72749;2.0;Arkansas
72751;2.0;Arkansas
72752;10.0;Arkansas
72753;2.0;Arkansas
72756;1.0;Arkansas
72757;1.0;Arkansas
72758;1.0;Arkansas
72760;10.0;Arkansas
72761;4.2;Arkansas
72762;1.0;Arkansas
72764;1.0;Arkansas
72765;1.0;Arkansas
72766;1.0;Arkansas
72768;2.0;Arkansas
72769;2.0;Arkansas
72770;1.0;Arkansas
72773;2.0;Arkansas
72774;2.0;Arkansas
72776;10.0;Arkansas
72801;4.0;Arkansas
72802;4.0;Arkansas
72811;4.0;Arkansas
72812;4.0;Arkansas
72820;7.3;Arkansas
72821;7.3;Arkansas
72823;5.0;Arkansas
72824;5.0;Arkansas
72826;9.1;Arkansas
72827;10.5;Arkansas
72828;10.5;Arkansas
72829;4.0;Arkansas
72830;7.0;Arkansas
72832;8.0;Arkansas
72833;10.5;Arkansas
72834;4.0;Arkansas
72835;10.6;Arkansas
72837;5.0;Arkansas
72838;10.5;Arkansas
72839;8.0;Arkansas
72840;8.0;Arkansas
72841;8.0;Arkansas
72842;5.0;Arkansas
72843;5.0;Arkansas
72845;8.0;Arkansas
72846;8.0;Arkansas
72847;5.0;Arkansas
72851;10.6;Arkansas
72852;8.0;Arkansas
72853;10.5;Arkansas
72854;8.0;Arkansas
72855;7.0;Arkansas
72856;5.0;Arkansas
72857;10.5;Arkansas
72858;5.0;Arkansas
72860;10.5;Arkansas
72863;10.6;Arkansas
72865;8.0;Arkansas
72901;1.0;Arkansas
72902;1.0;Arkansas
72903;1.0;Arkansas
72904;1.0;Arkansas
72905;2.0;Arkansas
72906;1.0;Arkansas
72908;1.0;Arkansas
72913;1.0;Arkansas
72914;1.0;Arkansas
72916;2.0;Arkansas
72917;1.0;Arkansas
72918;1.0;Arkansas
72919;1.0;Arkansas
72921;2.0;Arkansas
72923;1.0;Arkansas
72926;8.0;Arkansas
72927;7.0;Arkansas
72928;2.0;Arkansas
72930;2.0;Arkansas
72932;2.0;Arkansas
72933;2.0;Arkansas
72934;2.0;Arkansas
72935;2.0;Arkansas
72936;2.0;Arkansas
72937;2.0;Arkansas
72938;2.0;Arkansas
72940;2.0;Arkansas
72941;2.0;Arkansas
72943;8.0;Arkansas
72944;8.0;Arkansas
72945;2.0;Arkansas
72946;2.0;Arkansas
72947;2.0;Arkansas
72948;2.0;Arkansas
72949;7.3;Arkansas
72950;8.0;Arkansas
72951;8.0;Arkansas
72952;2.0;Arkansas
72955;2.0;Arkansas
72956;1.0;Arkansas
72957;1.0;Arkansas
72958;7.0;Arkansas
72959;2.0;Arkansas
73001;10.6;Oklahoma
73002;10.5;Oklahoma
73003;1.0;Oklahoma
73004;2.0;Oklahoma
73005;7.0;Oklahoma
73006;10.1;Oklahoma
73007;2.0;Oklahoma
73008;1.0;Oklahoma
73009;10.4;Oklahoma
73010;2.0;Oklahoma
73011;10.5;Oklahoma
73013;1.0;Oklahoma
73014;2.0;Oklahoma
73015;10.0;Oklahoma
73016;2.0;Oklahoma
73017;10.4;Oklahoma
73018;4.0;Oklahoma
73019;1.1;Oklahoma
73020;1.0;Oklahoma
73021;10.6;Oklahoma
73022;4.1;Oklahoma
73023;4.0;Oklahoma
73024;10.6;Oklahoma
73026;2.1;Oklahoma
73027;2.0;Oklahoma
73028;2.0;Oklahoma
73029;10.4;Oklahoma
73030;10.6;Oklahoma
73031;2.0;Oklahoma
73032;10.6;Oklahoma
73033;10.6;Oklahoma
73034;1.0;Oklahoma
73036;4.1;Oklahoma
73038;10.6;Oklahoma
73040;10.4;Oklahoma
73041;10.0;Oklahoma
73042;8.0;Oklahoma
73043;10.6;Oklahoma
73044;2.0;Oklahoma
73045;2.0;Oklahoma
73047;10.4;Oklahoma
73048;10.6;Oklahoma
73049;2.0;Oklahoma
73050;2.0;Oklahoma
73051;2.1;Oklahoma
73052;7.0;Oklahoma
73053;10.4;Oklahoma
73054;2.0;Oklahoma
73055;7.4;Oklahoma
73056;2.0;Oklahoma
73057;10.6;Oklahoma
73058;2.0;Oklahoma
73059;2.0;Oklahoma
73061;10.5;Oklahoma
73062;10.0;Oklahoma
73063;2.0;Oklahoma
73064;1.0;Oklahoma
73065;2.0;Oklahoma
73066;1.0;Oklahoma
73067;10.5;Oklahoma
73068;1.1;Oklahoma
73069;1.1;Oklahoma
73070;1.1;Oklahoma
73071;1.1;Oklahoma
73072;1.1;Oklahoma
73073;2.0;Oklahoma
73074;8.0;Oklahoma
73075;7.0;Oklahoma
73077;7.0;Oklahoma
73078;2.0;Oklahoma
73079;2.0;Oklahoma
73080;7.3;Oklahoma
73082;10.5;Oklahoma
73083;1.0;Oklahoma
73084;1.0;Oklahoma
73085;1.0;Oklahoma
73086;7.0;Oklahoma
73089;2.0;Oklahoma
73090;4.1;Oklahoma
73092;5.0;Oklahoma
73093;3.0;Oklahoma
73094;7.0;Oklahoma
73095;3.0;Oklahoma
73096;7.0;Oklahoma
73097;1.0;Oklahoma
73098;10.6;Oklahoma
73099;1.0;Oklahoma
73101;1.0;Oklahoma
73102;1.0;Oklahoma
73103;1.0;Oklahoma
73104;1.0;Oklahoma
73105;1.0;Oklahoma
73106;1.0;Oklahoma
73107;1.0;Oklahoma
73108;1.0;Oklahoma
73109;1.0;Oklahoma
73110;1.0;Oklahoma
73111;1.0;Oklahoma
73112;1.0;Oklahoma
73113;1.0;Oklahoma
73114;1.0;Oklahoma
73115;1.0;Oklahoma
73116;1.0;Oklahoma
73117;1.0;Oklahoma
73118;1.0;Oklahoma
73119;1.0;Oklahoma
73120;1.0;Oklahoma
73121;1.0;Oklahoma
73122;1.0;Oklahoma
73123;1.0;Oklahoma
73124;1.0;Oklahoma
73125;1.0;Oklahoma
73126;1.0;Oklahoma
73127;1.0;Oklahoma
73128;1.0;Oklahoma
73129;1.0;Oklahoma
73130;1.0;Oklahoma
73131;1.0;Oklahoma
73132;1.0;Oklahoma
73134;1.0;Oklahoma
73135;1.0;Oklahoma
73136;1.0;Oklahoma
73137;1.0;Oklahoma
73139;1.0;Oklahoma
73140;1.0;Oklahoma
73141;1.0;Oklahoma
73142;1.0;Oklahoma
73143;1.0;Oklahoma
73144;1.0;Oklahoma
73145;1.0;Oklahoma
73146;1.0;Oklahoma
73147;1.0;Oklahoma
73148;1.0;Oklahoma
73149;1.0;Oklahoma
73150;1.0;Oklahoma
73151;2.0;Oklahoma
73152;1.0;Oklahoma
73153;1.0;Oklahoma
73154;1.0;Oklahoma
73155;1.0;Oklahoma
73156;1.0;Oklahoma
73157;1.0;Oklahoma
73159;1.0;Oklahoma
73160;1.0;Oklahoma
73162;1.0;Oklahoma
73163;1.0;Oklahoma
73164;1.0;Oklahoma
73165;2.0;Oklahoma
73167;1.0;Oklahoma
73169;1.0;Oklahoma
73170;1.0;Oklahoma
73172;1.0;Oklahoma
73173;2.0;Oklahoma
73178;1.0;Oklahoma
73179;1.0;Oklahoma
73184;1.0;Oklahoma
73185;1.0;Oklahoma
73189;1.0;Oklahoma
73190;1.0;Oklahoma
73193;1.0;Oklahoma
73194;1.0;Oklahoma
73195;1.0;Oklahoma
73196;1.0;Oklahoma
73197;1.0;Oklahoma
73198;1.0;Oklahoma
73199;1.0;Oklahoma
73301;1.0;Texas
73344;1.0;Texas
73401;4.0;Oklahoma
73402;4.0;Oklahoma
73403;4.0;Oklahoma
73425;4.0;Oklahoma
73430;10.0;Oklahoma
73432;9.0;Oklahoma
73433;10.6;Oklahoma
73434;10.6;Oklahoma
73435;10.5;Oklahoma
73436;5.0;Oklahoma
73437;10.5;Oklahoma
73438;10.5;Oklahoma
73439;10.6;Oklahoma
73440;10.6;Oklahoma
73441;10.0;Oklahoma
73442;5.0;Oklahoma
73443;5.0;Oklahoma
73444;5.0;Oklahoma
73446;7.0;Oklahoma
73447;9.2;Oklahoma
73448;10.5;Oklahoma
73449;5.0;Oklahoma
73450;9.0;Oklahoma
73453;10.0;Oklahoma
73455;9.2;Oklahoma
73456;10.5;Oklahoma
73458;5.0;Oklahoma
73459;10.0;Oklahoma
73460;7.0;Oklahoma
73461;9.0;Oklahoma
73463;10.5;Oklahoma
73476;10.6;Oklahoma
73481;10.5;Oklahoma
73487;5.0;Oklahoma
73488;10.5;Oklahoma
73491;4.0;Oklahoma
73501;1.0;Oklahoma
73502;1.0;Oklahoma
73503;1.0;Oklahoma
73505;1.0;Oklahoma
73506;1.0;Oklahoma
73507;1.0;Oklahoma
73520;10.5;Oklahoma
73521;4.0;Oklahoma
73522;4.0;Oklahoma
73523;4.0;Oklahoma
73526;5.0;Oklahoma
73527;2.0;Oklahoma
73528;2.0;Oklahoma
73529;5.0;Oklahoma
73530;10.6;Oklahoma
73531;10.4;Oklahoma
73532;5.0;Oklahoma
73533;4.0;Oklahoma
73534;4.0;Oklahoma
73536;4.0;Oklahoma
73537;5.0;Oklahoma
73538;2.0;Oklahoma
73539;5.0;Oklahoma
73540;2.0;Oklahoma
73541;2.0;Oklahoma
73542;7.0;Oklahoma
73543;2.0;Oklahoma
73544;10.0;Oklahoma
73546;10.4;Oklahoma
73547;10.5;Oklahoma
73548;10.5;Oklahoma
73549;5.0;Oklahoma
73550;10.0;Oklahoma
73551;10.6;Oklahoma
73552;2.0;Oklahoma
73553;10.4;Oklahoma
73554;7.4;Oklahoma
73555;7.0;Oklahoma
73556;4.0;Oklahoma
73557;2.0;Oklahoma
73558;1.0;Oklahoma
73559;10.5;Oklahoma
73560;5.0;Oklahoma
73562;10.4;Oklahoma
73564;10.5;Oklahoma
73565;10.0;Oklahoma
73566;10.5;Oklahoma
73567;2.0;Oklahoma
73568;10.4;Oklahoma
73569;10.0;Oklahoma
73570;10.5;Oklahoma
73571;10.0;Oklahoma
73572;7.1;Oklahoma
73573;10.5;Oklahoma
73601;7.0;Oklahoma
73620;7.0;Oklahoma
73622;10.6;Oklahoma
73624;10.6;Oklahoma
73625;10.6;Oklahoma
73626;10.6;Oklahoma
73627;7.0;Oklahoma
73628;10.6;Oklahoma
73632;7.0;Oklahoma
73638;10.6;Oklahoma
73639;10.6;Oklahoma
73641;10.6;Oklahoma
73642;10.6;Oklahoma
73644;7.0;Oklahoma
73645;10.6;Oklahoma
73646;10.0;Oklahoma
73647;10.6;Oklahoma
73648;7.0;Oklahoma
73650;10.6;Oklahoma
73651;7.0;Oklahoma
73654;10.0;Oklahoma
73655;10.5;Oklahoma
73658;10.0;Oklahoma
73659;10.0;Oklahoma
73660;10.6;Oklahoma
73661;10.6;Oklahoma
73662;7.0;Oklahoma
73663;10.0;Oklahoma
73664;10.6;Oklahoma
73666;10.6;Oklahoma
73667;10.0;Oklahoma
73668;10.6;Oklahoma
73669;10.6;Oklahoma
73673;10.5;Oklahoma
73701;4.0;Oklahoma
73702;4.0;Oklahoma
73703;4.0;Oklahoma
73705;4.0;Oklahoma
73706;4.0;Oklahoma
73716;10.5;Oklahoma
73717;7.0;Oklahoma
73718;10.2;Oklahoma
73719;10.0;Oklahoma
73720;5.0;Oklahoma
73722;10.0;Oklahoma
73724;10.6;Oklahoma
73726;10.5;Oklahoma
73727;5.0;Oklahoma
73728;10.0;Oklahoma
73729;10.2;Oklahoma
73730;5.0;Oklahoma
73731;10.6;Oklahoma
73733;5.0;Oklahoma
73734;8.0;Oklahoma
73735;5.0;Oklahoma
73736;4.0;Oklahoma
73737;10.0;Oklahoma
73738;5.0;Oklahoma
73739;10.5;Oklahoma
73741;10.5;Oklahoma
73742;10.5;Oklahoma
73743;5.0;Oklahoma
73744;10.6;Oklahoma
73746;10.6;Oklahoma
73747;10.0;Oklahoma
73749;10.0;Oklahoma
73750;7.0;Oklahoma
73753;5.0;Oklahoma
73754;4.0;Oklahoma
73755;10.6;Oklahoma
73756;8.0;Oklahoma
73757;8.0;Oklahoma
73758;10.0;Oklahoma
73759;10.0;Oklahoma
73760;10.2;Oklahoma
73761;10.5;Oklahoma
73762;2.0;Oklahoma
73763;10.0;Oklahoma
73764;8.0;Oklahoma
73766;10.5;Oklahoma
73768;10.2;Oklahoma
73770;10.0;Oklahoma
73771;10.0;Oklahoma
73772;7.0;Oklahoma
73773;5.0;Oklahoma
73801;4.0;Oklahoma
73802;4.0;Oklahoma
73832;10.0;Oklahoma
73834;10.0;Oklahoma
73835;10.5;Oklahoma
73838;10.0;Oklahoma
73840;10.5;Oklahoma
73841;5.0;Oklahoma
73842;7.0;Oklahoma
73843;10.5;Oklahoma
73844;5.0;Oklahoma
73848;10.0;Oklahoma
73851;10.0;Oklahoma
73852;10.2;Oklahoma
73853;5.0;Oklahoma
73855;10.0;Oklahoma
73857;5.0;Oklahoma
73858;10.5;Oklahoma
73859;10.5;Oklahoma
73860;10.6;Oklahoma
73901;10.2;Oklahoma
73931;10.0;Oklahoma
73932;10.0;Oklahoma
73933;10.0;Oklahoma
73937;10.0;Oklahoma
73938;5.0;Oklahoma
73939;10.2;Oklahoma
73942;4.0;Oklahoma
73944;10.2;Oklahoma
73945;10.2;Oklahoma
73946;10.0;Oklahoma
73947;10.0;Oklahoma
73949;10.5;Oklahoma
73950;5.0;Oklahoma
73951;10.2;Oklahoma
74001;3.0;Oklahoma
74002;3.0;Oklahoma
74003;4.0;Oklahoma
74004;4.0;Oklahoma
74005;4.0;Oklahoma
74006;4.0;Oklahoma
74008;1.0;Oklahoma
74009;7.0;Oklahoma
74010;7.1;Oklahoma
74011;1.0;Oklahoma
74012;1.0;Oklahoma
74013;1.0;Oklahoma
74014;1.0;Oklahoma
74015;1.0;Oklahoma
74016;2.0;Oklahoma
74017;4.1;Oklahoma
74018;4.1;Oklahoma
74019;4.1;Oklahoma
74020;2.0;Oklahoma
74021;2.0;Oklahoma
74022;5.0;Oklahoma
74023;7.4;Oklahoma
74026;9.0;Oklahoma
74027;10.5;Oklahoma
74028;2.0;Oklahoma
74029;4.0;Oklahoma
74030;2.0;Oklahoma
74031;4.1;Oklahoma
74032;5.0;Oklahoma
74033;2.0;Oklahoma
74034;2.0;Oklahoma
74035;7.3;Oklahoma
74036;2.0;Oklahoma
74037;1.0;Oklahoma
74038;2.0;Oklahoma
74039;2.0;Oklahoma
74041;2.0;Oklahoma
74042;10.5;Oklahoma
74043;1.0;Oklahoma
74044;2.0;Oklahoma
74045;10.0;Oklahoma
74046;2.0;Oklahoma
74047;2.0;Oklahoma
74048;7.4;Oklahoma
74050;1.0;Oklahoma
74051;2.0;Oklahoma
74052;2.0;Oklahoma
74053;2.0;Oklahoma
74054;7.3;Oklahoma
74055;2.0;Oklahoma
74056;7.0;Oklahoma
74058;10.5;Oklahoma
74059;5.0;Oklahoma
74060;2.0;Oklahoma
74061;2.0;Oklahoma
74062;7.4;Oklahoma
74063;1.0;Oklahoma
74066;1.0;Oklahoma
74067;1.0;Oklahoma
74068;2.0;Oklahoma
74070;2.0;Oklahoma
74071;7.1;Oklahoma
74072;4.0;Oklahoma
74073;1.0;Oklahoma
74074;4.0;Oklahoma
74075;4.0;Oklahoma
74076;4.0;Oklahoma
74077;4.0;Oklahoma
74078;4.0;Oklahoma
74079;10.6;Oklahoma
74080;2.0;Oklahoma
74081;2.0;Oklahoma
74082;2.0;Oklahoma
74083;4.0;Oklahoma
74084;7.3;Oklahoma
74085;6.0;Oklahoma
74101;1.0;Oklahoma
74102;1.0;Oklahoma
74103;1.0;Oklahoma
74104;1.0;Oklahoma
74105;1.0;Oklahoma
74106;1.0;Oklahoma
74107;1.0;Oklahoma
74108;1.0;Oklahoma
74110;1.0;Oklahoma
74112;1.0;Oklahoma
74114;1.0;Oklahoma
74115;1.0;Oklahoma
74116;1.0;Oklahoma
74117;2.0;Oklahoma
74119;1.0;Oklahoma
74120;1.0;Oklahoma
74121;1.0;Oklahoma
74126;1.0;Oklahoma
74127;1.0;Oklahoma
74128;1.0;Oklahoma
74129;1.0;Oklahoma
74130;1.0;Oklahoma
74131;1.0;Oklahoma
74132;1.0;Oklahoma
74133;1.0;Oklahoma
74134;1.0;Oklahoma
74135;1.0;Oklahoma
74136;1.0;Oklahoma
74137;1.0;Oklahoma
74141;1.0;Oklahoma
74145;1.0;Oklahoma
74146;1.0;Oklahoma
74147;1.0;Oklahoma
74148;1.0;Oklahoma
74149;1.0;Oklahoma
74150;1.0;Oklahoma
74152;1.0;Oklahoma
74153;1.0;Oklahoma
74155;1.0;Oklahoma
74156;1.0;Oklahoma
74157;1.0;Oklahoma
74158;1.0;Oklahoma
74159;1.0;Oklahoma
74169;1.0;Oklahoma
74170;1.0;Oklahoma
74171;1.0;Oklahoma
74172;1.0;Oklahoma
74182;1.0;Oklahoma
74183;1.0;Oklahoma
74184;1.0;Oklahoma
74186;1.0;Oklahoma
74187;1.0;Oklahoma
74189;1.0;Oklahoma
74192;1.0;Oklahoma
74193;1.0;Oklahoma
74194;1.0;Oklahoma
74301;7.0;Oklahoma
74330;10.3;Oklahoma
74331;6.0;Oklahoma
74332;8.0;Oklahoma
